5.173352307474500256e-01
2.094073064134989726e-01
1.204034736114259208e-01
6.343565134662464133e-02
4.933554045139739580e-02
2.206609374326537476e-02
1.060416765098595553e-02
7.015455394364622857e-03
3.744676538968252141e-04
2.164037858251586081e-05
7.013679498031967269e-07
1.621616709569746347e-07
5.947818280013828176e-08
1.840102782019248731e-08
1.512507629372083651e-08
6.368625968421101011e-09
4.831908423029727777e-09
3.045714294809781572e-09
1.828351284036522392e-09
2.354282602428422366e-18
